date,news,close
2015-11-23,"Stress on bank loans reduced in first half FY16: ICRA Jaitley hints at sectoral intervention to tackle banks’ bad loan issues Jan Dhan: UP, Delhi top list of zero-balance a/cs Bupa to pay ₹ 191-cr for 23% stake in Max Bupa Manappuram Finance launches video conferencing facility Bupa to pay ₹191 cr, raise Max Bupa stake to 49% KVB appoints new non-executive chairman Banks have full powers to deal with asset quality issues: Jaitley Metals touch new lows, give most Indian firms a high ‘India better placed to weather the impact of Fed rate hike’",169.350006
2015-11-24,"Foreign banks buy up bulk of State govt debt 2015 has been a marquee year for Credit Suisse in India, says MD RBI must hold ‘periodic dialogue’ with NBFCs Easing of FDI norms boosts deals in insurance space RBI gives in-principle nod to 3 entities to set up trade receivables NPCI gets in-principle nod for bill payments Issue of Sovereign Gold Bonds extended to Nov 30 With marquee 2015, Credit Suisse optimistic on 2016 Axis Bank forms tie-up with Vistara for travel credit cards Federal Bank inks pact with EICML for commodity financing",168.199997
2015-11-26,"Life insurance sector likely to grow 10-15%, says Bharti AXA chief KVB-DNB awards for SMEs Foreign banks can now deploy four expats in each branch ‘Raising capital will be a challenge’ Staff stir at Kerala Gramin Bank ends Bank customer complaints up 11.2% in FY15: RBI IDBI Bank staff on strike on Friday Max Life’s embedded value pegged at ₹ 5,363-cr 'Axis Children’s Gift Fund evokes good response' LexisNexis Risk launches new data platform",170.050003
2015-11-27,"Insurers expect spike in terrorism cover Bank retirees, insurance company spar over mediclaim policy IIFCL plans $1-billion ‘masala bonds’ issue next year ‘Excellent response’ to Gold Bond Scheme HSBC India downs the shutters on private banking operations PFS in pact with Development Bank of Austria for $20-m ECB loan RBI likely to hit the pause button; 25bps cut expected in Feb: BofA-BL FinMin to set up high-level panel to tackle NPAs IDBI Bank staff threaten to intensify stir Postal dept to distribute Atal pension scheme from next week: Official",179.600006
2015-11-30,"RBI eases norms for accessing foreign loans NBFCs step in to fill the void, lend more to SMEs Euro Zone banking on Draghi to spur economy The Big Picture: Transmission Future Generali launches flexi online term plan States want NITI Aayog to be a knowledge disseminating body India did not block supplies of petro products to Nepal: minister GST is more of a sentiment than anything else: Andrew Holland UP, Gujarat, Maharashtra top in sick MSMEs: minister Govt looking to put India on global cinema map",179.899994
2015-12-01,"‘We are trying to change the governance process of banks’ Why have G-Sec yields not followed RBI’s rate actions? Status quo on rates disappoints realty sector ‘Indian economy seems headed for a good financial year ahead’ Banks may not cut lending rates for now AXA hikes stake in life, general insurance ventures Vijaya Bank to fund 60 start-ups 'Govt bonds still attractive for mutual funds' Next rate cut likely in Feb 2016: Ambit Capital Banks likely to wait before lowering lending rates further",177.550003
2015-12-02,"Insurers may take ₹2,000-cr hit from Chennai floods Sovereign gold bond gets 9.1 lakh gm, worth ₹246 cr Sun Life to up stake in Birla JV to 49% ICBC to become Tata Group’s strategic banking partner Catholic Syrian Bank ties up with mobile payment app Chillr Status quo on rates disappoints realty sector Why have G-Sec yields not followed RBI’s rate actions? Banks may not cut lending rates for now ‘We are trying to change the governance process of banks’ ‘Indian economy seems headed for a good financial year ahead’",173.800003
2015-12-03,"FinMin asks banks to promote gold scheme MMI to invest ₹196 cr in JV with Aditya Birla Nuvo SBT introduces one-time settlement of student loans FinMin asks banks, insurers to ensure services in TN M&A: transfer of old mining leases may be possible Doha agenda, farmer safeguards are India’s ‘WTO priorities’ New policy for steel sector ADB, S&P scale down growth projections for economy India crosses 5 GW-mark for solar installations: Study Govt looking at comprehensive policy to prop up steel sector",171.25
2015-12-04,"RRBs will now have to lend more to priority sectors Dena Bank to raise funds to sustain 12% loan growth Likely to issue 65 cr shares to bring down stake to 52%: Dena Bank CMD RBI bars 56 NBFCs from conducting business KVB donates ₹2 cr for flood relief Workshop on NPCI products HDFC allows delay of Nov EMIs for Chennai customers RBI ups RRBs' priority sector lending target HSBC India launches 'HSBC Skills for Life' NHB asks HFCs to extend loan facilities to visually, physically challenged",166.899994
2015-12-07,"Vehicle insurance claims: trickle set to turn into a flood in TN Banks, insurers keen on tying up with India Post New corporate agency norms: insurers see lukewarm response Lenders report significant jump in loans against property IDFC Bank ties up with TCS for core banking solutions IRDAI plans OTC sales of simple products Insurance bureau launches hospital registry PNB MetLife simplifies claim process for TN Now, Sundaram BNP waives penalty for late payment of EMIs for TN residents AIA Group to up stake in life insurance joint venture with Tatas",165.699997
2015-12-08,"Bonds slip, call rates end lower Climate plan: YES Bank to garner $5 b Insurance venture: Aditya Birla Nuvo eyes 5 sectors to deploy stake-sale funds Bank credit uptake picking up Small, medium sectors face credit crunch Dewan Housing Finance sees loan book growing at 18-19% this fiscal Aegon Life looking to online sales to drive business: MD NHB unveils ₹100-cr special refinance package for Tamil Nadu Yes Bank commits $ 5 bn for climate action in India TN floods: NHB announces ₹ 100 cr ‘special refinance’ package",161.699997
2015-12-09,"On swachh balance-sheet mission, RBI to review banks’ loan quality Rupee may revisit 68-levels Term insurance premiums fall on lower re-insurance rates NPS for PSU staff: Pension regulator in talks with Govt to sort out tax issues Muthoot Finance cautions against fraudulent gold loan companies Eko launches pre-paid wallet service Aviva Life eases claims settlement process for TN, AP, Puducherry residents UCO Bank services were up and running during Chennai floods Now, sound waves to initiate payments in a jiffy Bank officers withdraw call for nation-wide strike",160.25
2015-12-10,CBI questions Mallya in alleged loan default case GIC for expediting claim settlements RBI ready to intervene in exchange-traded currency derivatives Floods: unions call for easy loans Banks’ SLR under HTM category to come down to 20.5% by March 2017 ‘When Issued’ market: banks allowed to take short positions Mahila Bank working on medium-term business plan Health insurance claims: TPAs to be made more accountable RBI allows trading in 3 more currency pairs in futures market SBI Life eases claims process for flood-hit southern region,159.350006
2015-12-11,"Power bonds attractive despite non-SLR tag Monitoring banks’ progress in tackling bad loans: Rajan SBT pension for VRS optees TN floods: non-life insurers may receive claims worth ₹2,500 cr Google’s Rajan Anandan joins IDFC Bank Board Bharatiya Mahila Bank to soon firm up medium-term business plan Corpn Bank to aggressively focus on containing bad loans RBI monitoring how banks are using provisions to tackle bad assets: Rajan RBI expects US Fed to hike rate by up to 25 basis points Liquidity coverage ratio will impact banks’ profitability: India Ratings",155.25
2015-12-14,"SBT to host ‘open house’ today DCB cuts base rate by 15 bps Reliance Housing Finance eyes slot in top 5 Study loans: southern States claim maximum interest subsidy Rupee skids to 2-year low of 67.10/$ Square Capital gives out home loans of $120 m DCB cuts base rate by 15 basis points Square Yards’ mortgage arm facilitates home loan disbursals worth $ 120 mn this fiscal Once hot, India bond markets turn vulnerable ahead of Fed decision RBI meets bank honchos on bad loans",156.800003
2015-12-15,"KVB donates ₹3 cr for flood relief Fullerton India gets ₹150 crore capital from parent ‘Nabard needs long-term funds to boost capital formation in agriculture sector’ ‘Expectations of Fed rate hike will weigh on rupee’ HDFC Bank raises Rs 2,975 cr via debentures DBS Bank India appoints Shantanu Sengupta as consumer banking head HDFC, YES Bank pay higher advance income tax in Q3 Exports fall 24% in November Kenya to roll out tax incentives to lure investments Jaitley appeals to Congress leadership for GST support",158.350006
2015-12-16,"South Indian Bank has a new V-P Muthoot ties up with Nepali bank Mortgage guarantee: IMGC wooing public sector banks Canbank VC Fund invests ₹25 crore in Bioneeds Keen to regulate private superannuation schemes, PFRDA tells Finance Ministry World braces for rate hike by US Fed SBI to seek shareholder nod for raising equity capital Federal Bank’s special housing loan for Chennai Property and catastrophe insurance premiums likely to shoot up in 2016 New India Assurance gets claims for Rs 500 cr in Chennai",159.800003
2015-12-17,"‘New bankruptcy code will improve India’s ease of doing business ranking’ ATM mobile banking registration Union Bank expects rate cut New India Assurance gets ₹500 cr of claims post-Chennai floods With uncertainty of Fed hike over, bond markets can look for gains in coming months Base rate calculation: Reduced flexibility, increased operational challenges Banks to go by marginal cost of funds to set base rate: RBI HDFC ERGO stake sale will unlock value Outlook optimistic as uncertainty ends Rupee may not repeat the free-fall of 2013",159.949997
2015-12-18,"IDRBT to develop framework for digital banking solutions Lend to rural projects: RBI to NBFCs House Price Index declines 13.7% in July-September Future Generali roping in housewives as insurance agents 75% of two-wheelers running without insurance: survey YES Bank, iSPIRT launch Fintech app store date news1 news2 news3",159.0
2015-12-21,‘Devaluation is no answer to export slowdown’ ‘RBI keeping close watch on systemically important NBFCs’ Rupee depreciation boosts money transfer industry Bandhan Bank plans to start retail lending operations Thomas Cook India inks pact with ItzCash for inward remittance New base rate system will help banks’ margins: Moody’s Parthasarathi Mukherjee appointed Lakshmi Vilas Bank MD & CEO United Bank celebrates foundation day Samtel Avionics takes to the skies GST critical for India to revive economy: Assocham,159.449997
